Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"1ST_CHARGE_3.EQUIPMENT_CALL_END_TIME_A","E01:16010",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.EQUIPMENT_CALL_END_TIME",
"1ST_CHARGE_3.EQUIPMENT_CALL_END_TIME_B","E01:16011",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.EQUIPMENT_CALL_END_TIME",
"1ST_CHARGE_3.EQUIPMENT_CALL_END_TIME_C","E01:16012",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.EQUIPMENT_CALL_END_TIME",
"1ST_CHARGE_3.EQUIPMENT_CALL_END_TIME_D","E01:16013",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.EQUIPMENT_CALL_END_TIME",
"1ST_CHARGE_3.EQUIPMENT_CALL_START_TIME_A","E01:16006",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.EQUIPMENT_CALL_START_TIME",
"1ST_CHARGE_3.EQUIPMENT_CALL_START_TIME_B","E01:16007",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.EQUIPMENT_CALL_START_TIME",
"1ST_CHARGE_3.EQUIPMENT_CALL_START_TIME_C","E01:16008",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.EQUIPMENT_CALL_START_TIME",
"1ST_CHARGE_3.EQUIPMENT_CALL_START_TIME_D","E01:16009",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.EQUIPMENT_CALL_START_TIME",
"1ST_CHARGE_3.EQUIPMENT_RUNNING","E01:16032",Word,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.EQUIPMENT_RUNNING",
"1ST_CHARGE_3.EQUIPMENT_RUNNING_END_TIME_A","E01:16037",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.EQUIPMENT_RUNNING_END_TIME",
"1ST_CHARGE_3.EQUIPMENT_RUNNING_END_TIME_B","E01:16038",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.EQUIPMENT_RUNNING_END_TIME",
"1ST_CHARGE_3.EQUIPMENT_RUNNING_END_TIME_C","E01:16039",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.EQUIPMENT_RUNNING_END_TIME",
"1ST_CHARGE_3.EQUIPMENT_RUNNING_END_TIME_D","E01:16040",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.EQUIPMENT_RUNNING_END_TIME",
"1ST_CHARGE_3.EQUIPMENT_RUNNING_START_TIME_A","E01:16033",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.EQUIPMENT_RUNNING_START_TIME",
"1ST_CHARGE_3.EQUIPMENT_RUNNING_START_TIME_B","E01:16034",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.EQUIPMENT_RUNNING_START_TIME",
"1ST_CHARGE_3.EQUIPMENT_RUNNING_START_TIME_C","E01:16035",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.EQUIPMENT_RUNNING_START_TIME",
"1ST_CHARGE_3.EQUIPMENT_RUNNING_START_TIME_D","E01:16036",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.EQUIPMENT_RUNNING_START_TIME",
"1ST_CHARGE_3.FILLING_CONFIGURATION","E01:16126",Word,1,RO,10,,,,,,,,,,"1ST_CHARGE_2.FILLING_CONFIGURATION",
"1ST_CHARGE_3.FILLING_RESULT","E01:16127",Word,1,RO,10,,,,,,,,,,"1ST_CHARGE_2.FILLING_RESULT",
"1ST_CHARGE_3.FILLING_TIME","E01:16125",Word,1,RO,10,,,,,,,,,,"1ST_CHARGE_2.FILLING_TIME",
"1ST_CHARGE_3.MACHINE_FINISH","E01:16051",Word,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.MACHINE_FINISH",
"1ST_CHARGE_3.MACHINE_FINISH_TIME_A","E01:16052",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.MACHINE_FINISH_TIME",
"1ST_CHARGE_3.MACHINE_FINISH_TIME_B","E01:16053",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.MACHINE_FINISH_TIME",
"1ST_CHARGE_3.MACHINE_FINISH_TIME_C","E01:16054",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.MACHINE_FINISH_TIME",
"1ST_CHARGE_3.MACHINE_FINISH_TIME_D","E01:16055",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.MACHINE_FINISH_TIME",
"1ST_CHARGE_3.MACHINE_STATUS","E01:16041",Word,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.MACHINE_STATUS",
"1ST_CHARGE_3.MACHINE_STATUS_TIME_A","E01:16042",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.MACHINE_STATUS_TIME",
"1ST_CHARGE_3.MACHINE_STATUS_TIME_B","E01:16043",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.MACHINE_STATUS_TIME",
"1ST_CHARGE_3.MACHINE_STATUS_TIME_C","E01:16044",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.MACHINE_STATUS_TIME",
"1ST_CHARGE_3.MACHINE_STATUS_TIME_D","E01:16045",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.MACHINE_STATUS_TIME",
"1ST_CHARGE_3.OPERATOR_FINISH","E01:16056",Word,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.OPERATOR_FINISH",
"1ST_CHARGE_3.OPERATOR_FINISH_TIME_A","E01:16057",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.OPERATOR_FINISH_TIME",
"1ST_CHARGE_3.OPERATOR_FINISH_TIME_B","E01:16058",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.OPERATOR_FINISH_TIME",
"1ST_CHARGE_3.OPERATOR_FINISH_TIME_C","E01:16059",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.OPERATOR_FINISH_TIME",
"1ST_CHARGE_3.OPERATOR_FINISH_TIME_D","E01:16060",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.OPERATOR_FINISH_TIME",
"1ST_CHARGE_3.OPERATOR_STATUS","E01:16046",Word,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.OPERATOR_STATUS",
"1ST_CHARGE_3.OPERATOR_STATUS_TIME_A","E01:16047",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.OPERATOR_STATUS_TIME",
"1ST_CHARGE_3.OPERATOR_STATUS_TIME_B","E01:16048",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.OPERATOR_STATUS_TIME",
"1ST_CHARGE_3.OPERATOR_STATUS_TIME_C","E01:16049",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.OPERATOR_STATUS_TIME",
"1ST_CHARGE_3.OPERATOR_STATUS_TIME_D","E01:16050",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.OPERATOR_STATUS_TIME",
"1ST_CHARGE_3.PHS_OK","E01:16001",Word,1,R/W,10,,,,,,,,,,"1ST_CHARGE_2.PHS_OK",
"1ST_CHARGE_3.REQUEST_TO_PHS","E01:16000",Word,1,R/W,10,,,,,,,,,,"1ST_CHARGE_2.REQUEST_TO_PHS",
"1ST_CHARGE_3.SUPPLY_PRESSURE","E01:16129",Word,1,RO,10,,,,,,,,,,"1ST_CHARGE_2.SUPPLY_PRESSURE",
"1ST_CHARGE_3.TIMEOUT_TIMER","E01:16132",Word,1,RO,10,,,,,,,,,,"1ST_CHARGE_2.TIMEOUT_TIMER",
"1ST_CHARGE_3.UNIT_DATA","E01:16100.50H",String,1,RO,100,,,,,,,,,,"1ST_CHARGE_2.UNIT_DATA",
"1ST_CHARGE_3.VACUUM_DETERMINE","E01:16131",Word,1,RO,10,,,,,,,,,,"1ST_CHARGE_2.VACUUM_DETERMINE",
"1ST_CHARGE_3.VACUUM_TIMER","E01:16130",Word,1,RO,10,,,,,,,,,,"1ST_CHARGE_2.VACUUM_TIMER",
"1ST_CHARGE_3.WORK_PIECE_ARRIVE","E01:16023",Word,1,RO,10,,,,,,,,,,"1ST_CHARGE_1.WORK_PIECE_ARRIVE",
"1ST_CHARGE_3.WORK_PIECE_ARRIVE_END_TIME_A","E01:16028",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.WORK_PIECE_ARRIVE_END_TIME",
"1ST_CHARGE_3.WORK_PIECE_ARRIVE_END_TIME_B","E01:16029",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.WORK_PIECE_ARRIVE_END_TIME",
"1ST_CHARGE_3.WORK_PIECE_ARRIVE_END_TIME_C","E01:16030",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.WORK_PIECE_ARRIVE_END_TIME",
"1ST_CHARGE_3.WORK_PIECE_ARRIVE_END_TIME_D","E01:16031",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.WORK_PIECE_ARRIVE_END_TIME",
"1ST_CHARGE_3.WORK_PIECE_ARRIVE_START_TIME_A","E01:16024",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.WORK_PIECE_ARRIVE_START_TIME",
"1ST_CHARGE_3.WORK_PIECE_ARRIVE_START_TIME_B","E01:16025",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.WORK_PIECE_ARRIVE_START_TIME",
"1ST_CHARGE_3.WORK_PIECE_ARRIVE_START_TIME_C","E01:16026",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.WORK_PIECE_ARRIVE_START_TIME",
"1ST_CHARGE_3.WORK_PIECE_ARRIVE_START_TIME_D","E01:16027",BCD,1,RO,100,,,,,,,,,,"1ST_CHARGE_1.WORK_PIECE_ARRIVE_START_TIME",
"1ST_CHARGE_4.CYCLE_TIME","E01:11332",Word,1,RO,10,,,,,,,,,,"1ST_CHARGE_2.CYCLE_TIME",
"1ST_CHARGE_4.DISCHARGE_PRESSURE","E01:11328",Word,1,RO,10,,,,,,,,,,"1ST_CHARGE_2.DISCHARGE_PRESSURE",
"1ST_CHARGE_4.FILLING_CONFIGURATION","E01:11326",Word,1,RO,10,,,,,,,,,,"1ST_CHARGE_2.FILLING_CONFIGURATION",
"1ST_CHARGE_4.FILLING_RESULT","E01:11327",Word,1,RO,10,,,,,,,,,,"1ST_CHARGE_2.FILLING_RESULT",
"1ST_CHARGE_4.FILLING_TIME","E01:11325",Word,1,RO,10,,,,,,,,,,"1ST_CHARGE_2.FILLING_TIME",
"1ST_CHARGE_4.PHS_OK","E01:11201",Word,1,R/W,10,,,,,,,,,,"1ST_CHARGE_2.PHS_OK",
"1ST_CHARGE_4.REQUEST_TO_PHS","E01:11200",Word,1,R/W,10,,,,,,,,,,"1ST_CHARGE_2.REQUEST_TO_PHS",
"1ST_CHARGE_4.SUPPLY_PRESSURE","E01:11329",Word,1,RO,10,,,,,,,,,,"1ST_CHARGE_2.SUPPLY_PRESSURE",
"1ST_CHARGE_4.TIMEOUT_TIMER","E01:11332",Word,1,RO,10,,,,,,,,,,"1ST_CHARGE_2.TIMEOUT_TIMER",
"1ST_CHARGE_4.UNIT_DATA","E01:11300.50H",String,1,RO,100,,,,,,,,,,"1ST_CHARGE_2.UNIT_DATA",
"1ST_CHARGE_4.VACUUM_DETERMINE","E01:11331",Word,1,RO,10,,,,,,,,,,"1ST_CHARGE_2.VACUUM_DETERMINE",
"1ST_CHARGE_4.VACUUM_TIMER","E01:11330",Word,1,RO,10,,,,,,,,,,"1ST_CHARGE_2.VACUUM_TIMER",
"1ST_LEAKTEST_1.EMERGENCY_CALL","E01:12014",Word,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.EMERGENCY_CALL",
"1ST_LEAKTEST_1.EMERGENCY_CALL_END_TIME_A","E01:12019",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.EMERGENCY_CALL_END_TIME",
"1ST_LEAKTEST_1.EMERGENCY_CALL_END_TIME_B","E01:12020",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.EMERGENCY_CALL_END_TIME",
"1ST_LEAKTEST_1.EMERGENCY_CALL_END_TIME_C","E01:12021",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.EMERGENCY_CALL_END_TIME",
"1ST_LEAKTEST_1.EMERGENCY_CALL_END_TIME_D","E01:12022",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.EMERGENCY_CALL_END_TIME",
"1ST_LEAKTEST_1.EMERGENCY_CALL_START_TIME_A","E01:12015",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.EMERGENCY_CALL_START_TIME",
"1ST_LEAKTEST_1.EMERGENCY_CALL_START_TIME_B","E01:12016",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.EMERGENCY_CALL_START_TIME",
"1ST_LEAKTEST_1.EMERGENCY_CALL_START_TIME_C","E01:12017",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.EMERGENCY_CALL_START_TIME",
"1ST_LEAKTEST_1.EMERGENCY_CALL_START_TIME_D","E01:12018",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.EMERGENCY_CALL_START_TIME",
"1ST_LEAKTEST_1.EQUIPMENT_CALL_A","E01:12002",Word,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.EQUIPMENT_CALL",
"1ST_LEAKTEST_1.EQUIPMENT_CALL_B","E01:12003",Word,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.EQUIPMENT_CALL",
"1ST_LEAKTEST_1.EQUIPMENT_CALL_C","E01:12004",Word,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.EQUIPMENT_CALL",
"1ST_LEAKTEST_1.EQUIPMENT_CALL_D","E01:12005",Word,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.EQUIPMENT_CALL",
"1ST_LEAKTEST_1.EQUIPMENT_CALL_END_TIME_A","E01:12010",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.EQUIPMENT_CALL_END_TIME",
"1ST_LEAKTEST_1.EQUIPMENT_CALL_END_TIME_B","E01:12011",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.EQUIPMENT_CALL_END_TIME",
"1ST_LEAKTEST_1.EQUIPMENT_CALL_END_TIME_C","E01:12012",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.EQUIPMENT_CALL_END_TIME",
"1ST_LEAKTEST_1.EQUIPMENT_CALL_END_TIME_D","E01:12013",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.EQUIPMENT_CALL_END_TIME",
"1ST_LEAKTEST_1.EQUIPMENT_CALL_START_TIME_A","E01:12006",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.EQUIPMENT_CALL_START_TIME",
"1ST_LEAKTEST_1.EQUIPMENT_CALL_START_TIME_B","E01:12007",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.EQUIPMENT_CALL_START_TIME",
"1ST_LEAKTEST_1.EQUIPMENT_CALL_START_TIME_C","E01:12008",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.EQUIPMENT_CALL_START_TIME",
"1ST_LEAKTEST_1.EQUIPMENT_CALL_START_TIME_D","E01:12009",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.EQUIPMENT_CALL_START_TIME",
"1ST_LEAKTEST_1.EQUIPMENT_RUNNING","E01:12032",Word,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.EQUIPMENT_RUNNING",
"1ST_LEAKTEST_1.EQUIPMENT_RUNNING_END_TIME_A","E01:12037",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.EQUIPMENT_RUNNING_END_TIME",
"1ST_LEAKTEST_1.EQUIPMENT_RUNNING_END_TIME_B","E01:12038",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.EQUIPMENT_RUNNING_END_TIME",
"1ST_LEAKTEST_1.EQUIPMENT_RUNNING_END_TIME_C","E01:12039",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.EQUIPMENT_RUNNING_END_TIME",
"1ST_LEAKTEST_1.EQUIPMENT_RUNNING_END_TIME_D","E01:12040",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.EQUIPMENT_RUNNING_END_TIME",
"1ST_LEAKTEST_1.EQUIPMENT_RUNNING_START_TIME_A","E01:12033",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.EQUIPMENT_RUNNING_START_TIME",
"1ST_LEAKTEST_1.EQUIPMENT_RUNNING_START_TIME_B","E01:12034",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.EQUIPMENT_RUNNING_START_TIME",
"1ST_LEAKTEST_1.EQUIPMENT_RUNNING_START_TIME_C","E01:12035",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.EQUIPMENT_RUNNING_START_TIME",
"1ST_LEAKTEST_1.EQUIPMENT_RUNNING_START_TIME_D","E01:12036",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.EQUIPMENT_RUNNING_START_TIME",
"1ST_LEAKTEST_1.INSPECTION_TIME","E01:12137",Word,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.INSPECTION_TIME",
"1ST_LEAKTEST_1.LEAKAGE_POINTS","E01:12126.20H",String,1,RO,10,,,,,,,,,,"1ST_LEAKTEST_1.LEAKAGE_POINTS",
"1ST_LEAKTEST_1.MACHINE_FINISH","E01:12051",Word,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.MACHINE_FINISH",
"1ST_LEAKTEST_1.MACHINE_FINISH_TIME_A","E01:12052",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.MACHINE_FINISH_TIME",
"1ST_LEAKTEST_1.MACHINE_FINISH_TIME_B","E01:12053",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.MACHINE_FINISH_TIME",
"1ST_LEAKTEST_1.MACHINE_FINISH_TIME_C","E01:12054",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.MACHINE_FINISH_TIME",
"1ST_LEAKTEST_1.MACHINE_FINISH_TIME_D","E01:12055",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.MACHINE_FINISH_TIME",
"1ST_LEAKTEST_1.MACHINE_STATUS","E01:12041",Word,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.MACHINE_STATUS",
"1ST_LEAKTEST_1.MACHINE_STATUS_TIME_A","E01:12042",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.MACHINE_STATUS_TIME",
"1ST_LEAKTEST_1.MACHINE_STATUS_TIME_B","E01:12043",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.MACHINE_STATUS_TIME",
"1ST_LEAKTEST_1.MACHINE_STATUS_TIME_C","E01:12044",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.MACHINE_STATUS_TIME",
"1ST_LEAKTEST_1.MACHINE_STATUS_TIME_D","E01:12045",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.MACHINE_STATUS_TIME",
"1ST_LEAKTEST_1.NO_LEAKAGE","E01:12125",Word,1,RO,10,,,,,,,,,,"1ST_LEAKTEST_1.NO_LEAKAGE",
"1ST_LEAKTEST_1.OPERATOR_FINISH","E01:12056",Word,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.OPERATOR_FINISH",
"1ST_LEAKTEST_1.OPERATOR_FINISH_TIME_A","E01:12057",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.OPERATOR_FINISH_TIME",
"1ST_LEAKTEST_1.OPERATOR_FINISH_TIME_B","E01:12058",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.OPERATOR_FINISH_TIME",
"1ST_LEAKTEST_1.OPERATOR_FINISH_TIME_C","E01:12059",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.OPERATOR_FINISH_TIME",
"1ST_LEAKTEST_1.OPERATOR_FINISH_TIME_D","E01:12060",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.OPERATOR_FINISH_TIME",
"1ST_LEAKTEST_1.OPERATOR_STATUS","E01:12046",Word,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.OPERATOR_STATUS",
"1ST_LEAKTEST_1.OPERATOR_STATUS_TIME_A","E01:12047",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.OPERATOR_STATUS_TIME",
"1ST_LEAKTEST_1.OPERATOR_STATUS_TIME_B","E01:12048",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.OPERATOR_STATUS_TIME",
"1ST_LEAKTEST_1.OPERATOR_STATUS_TIME_C","E01:12049",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.OPERATOR_STATUS_TIME",
"1ST_LEAKTEST_1.OPERATOR_STATUS_TIME_D","E01:12050",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.OPERATOR_STATUS_TIME",
"1ST_LEAKTEST_1.PHS_OK","E01:12001",Word,1,R/W,10,,,,,,,,,,"1ST_LEAKTEST_1.PHS_OK",
"1ST_LEAKTEST_1.REQUEST_TO_PHS","E01:12000",Word,1,R/W,10,,,,,,,,,,"1ST_LEAKTEST_1.REQUEST_TO_PHS",
"1ST_LEAKTEST_1.UNIT_ARRIVAL_TO_FINISH_TIME","E01:12136",Word,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.UNIT_ARRIVAL_TO_FINISH_TIME",
"1ST_LEAKTEST_1.UNIT_DATA","E01:12100.50H",String,1,RO,10,,,,,,,,,,"1ST_LEAKTEST_1.UNIT_DATA",
"1ST_LEAKTEST_1.WORK_PIECE_ARRIVE","E01:12023",Word,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.WORK_PIECE_ARRIVE",
"1ST_LEAKTEST_1.WORK_PIECE_ARRIVE_END_TIME_A","E01:12028",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.WORK_PIECE_ARRIVE_END_TIME",
"1ST_LEAKTEST_1.WORK_PIECE_ARRIVE_END_TIME_B","E01:12029",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.WORK_PIECE_ARRIVE_END_TIME",
"1ST_LEAKTEST_1.WORK_PIECE_ARRIVE_END_TIME_C","E01:12030",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.WORK_PIECE_ARRIVE_END_TIME",
"1ST_LEAKTEST_1.WORK_PIECE_ARRIVE_END_TIME_D","E01:12031",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.WORK_PIECE_ARRIVE_END_TIME",
"1ST_LEAKTEST_1.WORK_PIECE_ARRIVE_START_TIME_A","E01:12024",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.WORK_PIECE_ARRIVE_START_TIME",
"1ST_LEAKTEST_1.WORK_PIECE_ARRIVE_START_TIME_B","E01:12025",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.WORK_PIECE_ARRIVE_START_TIME",
"1ST_LEAKTEST_1.WORK_PIECE_ARRIVE_START_TIME_C","E01:12026",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.WORK_PIECE_ARRIVE_START_TIME",
"1ST_LEAKTEST_1.WORK_PIECE_ARRIVE_START_TIME_D","E01:12027",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_1.WORK_PIECE_ARRIVE_START_TIME",
"1ST_LEAKTEST_2.EMERGENCY_CALL","E01:12414",Word,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_2.EMERGENCY_CALL",
"1ST_LEAKTEST_2.EMERGENCY_CALL_END_TIME_A","E01:12419",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_2.EMERGENCY_CALL_END_TIME",
"1ST_LEAKTEST_2.EMERGENCY_CALL_END_TIME_B","E01:12420",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_2.EMERGENCY_CALL_END_TIME",
"1ST_LEAKTEST_2.EMERGENCY_CALL_END_TIME_C","E01:12421",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_2.EMERGENCY_CALL_END_TIME",
"1ST_LEAKTEST_2.EMERGENCY_CALL_END_TIME_D","E01:12422",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_2.EMERGENCY_CALL_END_TIME",
"1ST_LEAKTEST_2.EMERGENCY_CALL_START_TIME_A","E01:12415",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_2.EMERGENCY_CALL_START_TIME",
"1ST_LEAKTEST_2.EMERGENCY_CALL_START_TIME_B","E01:12416",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_2.EMERGENCY_CALL_START_TIME",
"1ST_LEAKTEST_2.EMERGENCY_CALL_START_TIME_C","E01:12417",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_2.EMERGENCY_CALL_START_TIME",
"1ST_LEAKTEST_2.EMERGENCY_CALL_START_TIME_D","E01:12418",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_2.EMERGENCY_CALL_START_TIME",
"1ST_LEAKTEST_2.EQUIPMENT_CALL_A","E01:12402",Word,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_2.EQUIPMENT_CALL",
"1ST_LEAKTEST_2.EQUIPMENT_CALL_B","E01:12403",Word,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_2.EQUIPMENT_CALL",
"1ST_LEAKTEST_2.EQUIPMENT_CALL_C","E01:12404",Word,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_2.EQUIPMENT_CALL",
"1ST_LEAKTEST_2.EQUIPMENT_CALL_D","E01:12405",Word,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_2.EQUIPMENT_CALL",
"1ST_LEAKTEST_2.EQUIPMENT_CALL_END_TIME_A","E01:12410",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_2.EQUIPMENT_CALL_END_TIME",
"1ST_LEAKTEST_2.EQUIPMENT_CALL_END_TIME_B","E01:12411",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_2.EQUIPMENT_CALL_END_TIME",
"1ST_LEAKTEST_2.EQUIPMENT_CALL_END_TIME_C","E01:12412",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_2.EQUIPMENT_CALL_END_TIME",
"1ST_LEAKTEST_2.EQUIPMENT_CALL_END_TIME_D","E01:12413",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_2.EQUIPMENT_CALL_END_TIME",
"1ST_LEAKTEST_2.EQUIPMENT_CALL_START_TIME_A","E01:12406",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_2.EQUIPMENT_CALL_START_TIME",
"1ST_LEAKTEST_2.EQUIPMENT_CALL_START_TIME_B","E01:12407",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_2.EQUIPMENT_CALL_START_TIME",
"1ST_LEAKTEST_2.EQUIPMENT_CALL_START_TIME_C","E01:12408",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_2.EQUIPMENT_CALL_START_TIME",
"1ST_LEAKTEST_2.EQUIPMENT_CALL_START_TIME_D","E01:12409",BCD,1,RO,100,,,,,,,,,,"1ST_LEAKTEST_2.EQUIPMENT_CALL_START_TIME",
